,Unnamed: 0,backers,creater_link,end_date,funded,language,max_price,min_price,num_comments,num_contributions,num_news,number_rewards,percentage_fund,pro_link,short_des,status,subcategory,target,thumbnail_type,title
59,59,243,https://www.kisskissbankbank.com/en/users/fantrippers,04/17/2019,"€10,170",fr,500.0,25.0,50.0,246.0,5.0,8.0,102.0,https://www.kisskissbankbank.com/en/projects/le-guide-londres-des-1000-lieux-cultes-de-films-series-musiques-bd-romans,Soutenez le guide Londres des 1000 lieux cultes sur KissKissBankBank !,Successful,,"Out of €10,000",png,"Le guide Londres des 1000 lieux cultes de films, séries, musiques, bd, romans"
60,60,74,https://www.kisskissbankbank.com/en/users/la-finca-en-la-nube--2,04/17/2019,"€7,160",fr,1000.0,5.0,40.0,74.0,1.0,9.0,149.0,https://www.kisskissbankbank.com/en/projects/aidez-la-finca-en-la-nube-maraichage-bio-et-ethique-en-colombie,Aidez à pérenniser un projet de production biologique et de distribution locale en Colombie. ,Successful,,"Out of €4,800",jpg,Aidez La finca en La Nube : Maraîchage bio et éthique en Colombie
61,61,40,https://www.kisskissbankbank.com/en/users/sophia-el-mehdy,04/17/2019,"€6,205",fr,1050.0,10.0,17.0,44.0,4.0,17.0,103.0,https://www.kisskissbankbank.com/en/projects/aanandam-la-joie-celeste-recital-de-bharata-natyam,"Permettez-moi de réaliser mon 1er récital solo sur scène, et de partager ainsi avec vous l'aboutissement de nombreuses années de travail. ",Successful,,"Out of €6,000",jpg,"""Aanandam - La Joie Céleste""     -     Récital de Bharata Natyam"
62,62,39,https://www.kisskissbankbank.com/en/users/mhud-music,04/16/2019,"€4,212",fr,700.0,8.0,2.0,41.0,0.0,9.0,105.0,https://www.kisskissbankbank.com/en/projects/mhud-un-ovni-dans-le-paysage-musical-francais,Participez et aidez à la création du projet MHUD ! ,Successful,,"Out of €4,000",png,"MHUD, un Ovni dans le paysage musical français"
63,63,79,https://www.kisskissbankbank.com/en/users/association-chapter-one,04/16/2019,"€5,060",en,120.0,15.0,5.0,82.0,11.0,5.0,101.0,https://www.kisskissbankbank.com/en/projects/projet-theatre-et-danse-les-vagues-adapte-d-apres-le-roman-de-virginia-woolf,"Virginia Woolf affirms the need for ‘A room of one’s own’. Help us fund a room of our own to bring her novel, The Waves, to the stage.",Successful,,"Out of €5,000",jpg,A Room of our Own - Creating the stage adaptation of The Waves by Virginia Woolf
64,64,102,https://www.kisskissbankbank.com/en/users/quentin-seyeux-2,04/16/2019,"€6,635",fr,450.0,5.0,25.0,109.0,0.0,10.0,102.0,https://www.kisskissbankbank.com/en/projects/marmelade-le-marche-local-livre-a-domicile,AIDEZ NOUS à développer les livraisons de courses en circuit-court !,Successful,,"Out of €6,500",png,MARMELADE : le Marché Local Livré à Domicile !
65,65,67,https://www.kisskissbankbank.com/en/users/splashmacadam,04/15/2019,"€3,685",fr,800.0,5.0,17.0,72.0,0.0,9.0,105.0,https://www.kisskissbankbank.com/en/projects/saint-wave,"« SAINT WAVE » de SPLASH MACADAM

Il va naître le divin album… grâce à vous !
",Successful,,"Out of €3,500",jpg,Saint Wave
66,66,34,https://www.kisskissbankbank.com/en/users/magali-et-samuel-savaton,04/15/2019,"€5,000",fr,350.0,10.0,4.0,36.0,0.0,6.0,100.0,https://www.kisskissbankbank.com/en/projects/sos-cochons-sdf,La Ti'Bio d'Aire : un petit espace bio qui a besoin de votre aide!,Successful,,"Out of €5,000",jpg,SOS cochons SDF
67,67,89,https://www.kisskissbankbank.com/en/users/raphaelle-vivent-guillaume-chamerat,04/15/2019,"€7,687",fr,1000.0,10.0,24.0,92.0,3.0,8.0,110.0,https://www.kisskissbankbank.com/en/projects/kok-boru-l-ame-du-kirghizistan,"
Soutenez notre documentaire sur le Kok-Boru, un sport équestre méconnu et fascinant, hérité des traditions nomades d’Asie centrale.",Successful,,"Out of €7,000",jpg,"Kok-Boru, l'âme du Kirghizistan"
68,68,112,https://www.kisskissbankbank.com/en/users/noe-secula,04/15/2019,"€5,635",fr,500.0,10.0,85.0,118.0,1.0,9.0,113.0,https://www.kisskissbankbank.com/en/projects/noe-secula-trio-enregistrement-1er-album,"Des jeunes qui ont une soif désespérée de vous faire partager tout ce qu'ils sont à travers leur musique, voilà ce que nous sommes. ",Successful,,"Out of €5,000",jpg,Noé Sécula TRIO  - ENREGISTREMENT 1er ALBUM
69,69,66,https://www.kisskissbankbank.com/en/users/eva-czaplicki,04/15/2019,"€5,001",fr,4000.0,5.0,27.0,73.0,10.0,15.0,100.0,https://www.kisskissbankbank.com/en/projects/du-bronze-pour-bleu-nuit--2,"DU BRONZE POUR BLEU NUIT.
Aidez-moi à rendre Bleu Nuit exposable: offrons-lui du bronze !",Successful,,"Out of €5,000",gif,Du bronze pour Bleu Nuit
70,70,125,https://www.kisskissbankbank.com/en/users/juliette-lucas,04/15/2019,"€5,141",fr,1000.0,3.0,43.0,131.0,0.0,14.0,114.0,https://www.kisskissbankbank.com/en/projects/j-l-l-oeil-doux,"Aidez-nous à réaliser notre premier EP et notre clip!   
→ Cliquez sur l'image du dessus, elle se transformera en vidéo",Successful,,"Out of €4,500",jpg,J|L - L'Oeil Doux
71,71,58,https://www.kisskissbankbank.com/en/users/goletto-pierre,04/15/2019,"€3,825",fr,250.0,2.0,17.0,82.0,27.0,5.0,109.0,https://www.kisskissbankbank.com/en/projects/theatre-les-ritals-cavanna-a-chaumes-en-brie,"Aidez nous à faire jouer, dimanche 12 mai 2019 16h, la pièce de théâtre ""Les Ritals"" à Chaumes en Brie, bourg où a vécu François Cavanna.",Successful,,"Out of €3,500",jpg,"Théâtre ""Les RITALS"", CAVANNA à CHAUMES en BRIE"
72,72,157,https://www.kisskissbankbank.com/en/users/hippocampe-editions,04/15/2019,163 pre-orders,fr,1000.0,25.0,45.0,161.0,7.0,5.0,102.0,https://www.kisskissbankbank.com/en/projects/rock-66-ans-de-desordre,"Soutenez la publication du livre collectif ""Rock. 66 ans de désordre"" (Hippocampe éditions) en pré-commandant votre exemplaire !",Successful,,Out of 160,jpg,Rock - 66 ans de désordre
73,73,41,https://www.kisskissbankbank.com/en/users/kentix,04/15/2019,"€4,830",fr,350.0,10.0,13.0,44.0,1.0,8.0,136.0,https://www.kisskissbankbank.com/en/projects/kentix-premier-ep,"J'ai toujours cru en la musique, alors croyez en moi et soutenez mon premier projet musical ! ",Successful,,"Out of €3,545",jpg,Kentix : Premier EP
74,74,225,https://www.kisskissbankbank.com/en/users/ranna--2,04/15/2019,"€18,623",fr,15000.0,5.0,45.0,227.0,2.0,11.0,124.0,https://www.kisskissbankbank.com/en/projects/ranna-sous-vetements-techniques-100-made-in-france,"Participe au développement de RANNA, la marque de sous-vêtements techniques 100% MADE IN FRANCE
",Successful,,"Out of €15,000",jpg,RANNA - Sous-vêtements techniques 100% Made In France
75,75,84,https://www.kisskissbankbank.com/en/users/jules--3,04/15/2019,"€3,460",fr,3000.0,10.0,32.0,88.0,0.0,4.0,115.0,https://www.kisskissbankbank.com/en/projects/les-lyon-de-l-atlas,"Devenez un ""Lyon de l'Atlas"" en soutenant un projet sportif et humanitaire.",Successful,,"Out of €3,000",png,Les Lyon de l'Atlas
76,76,51,https://www.kisskissbankbank.com/en/users/lady-d-the-soul-g,04/15/2019,"€3,240",fr,100.0,5.0,17.0,54.0,3.0,6.0,108.0,https://www.kisskissbankbank.com/en/projects/lady-d-the-soul-g-1er-ep,"Lady D & the Soul G a besoin de vous pour passer à l' étape supérieure.

MERCI. Thank you.",Successful,,"Out of €3,000",jpg,Lady D & the Soul G - 1er EP
77,77,86,https://www.kisskissbankbank.com/en/users/3act-agir-et-construire-pour-tous,04/14/2019,"€3,475",fr,500.0,10.0,30.0,86.0,0.0,8.0,120.0,https://www.kisskissbankbank.com/en/projects/ameliorer-la-gestion-des-dechets-a-kafountine-au-senegal,"Mise en place d'un système de collecte, de tri et de recyclage des déchets dans un village au Sénégal, Kafountine.",Successful,,"Out of €2,900",JPG,Améliorer la gestion des déchets à Kafountine au Sénégal
78,78,41,https://www.kisskissbankbank.com/en/users/ariane-provot,04/14/2019,"€13,635",fr,3500.0,25.0,26.0,42.0,0.0,9.0,105.0,https://www.kisskissbankbank.com/en/projects/ariane-provot-my-road-to-evian,aidez-moi à financer ma saison,Successful,,"Out of €13,000",PNG,"Ariane Provot, my road to Evian"
79,79,112,https://www.kisskissbankbank.com/en/users/octo-sympho,04/14/2019,"€5,183",en,250.0,5.0,21.0,117.0,0.0,7.0,104.0,https://www.kisskissbankbank.com/en/projects/festival-octo-sympho--2,QUAND LA MUSIQUE DE CLUB ARRIVE DANS TON CHAMP.,Successful,,"Out of €5,000",jpg,FESTIVAL OCTO SYMPHO
80,80,319,https://www.kisskissbankbank.com/en/users/l-ecran-fantastique,04/14/2019,"€17,273",fr,599.0,5.0,91.0,323.0,21.0,7.0,173.0,https://www.kisskissbankbank.com/en/projects/retrogamer-collection-a-besoin-de-votre-soutien,Retro Gamer Collection a besoin de tous les fans de Retrogaming maintenant !,Successful,,"Out of €10,000",jpg,RetroGamer Collection a besoin de votre soutien
81,81,32,https://www.kisskissbankbank.com/en/users/equipe-compa-xveme-metz,04/14/2019,"€3,060",fr,200.0,10.0,16.0,34.0,0.0,5.0,153.0,https://www.kisskissbankbank.com/en/projects/projet-scout-sgdf-une-action-de-solidarite-internationale-au-nepal,"Favorisez l'éducation et la santé des enfants au Népal !
Pour chaque don vous recevrez un reçu fiscal pour une déduction de 2/3 de votre don",Successful,,"Out of €2,000",jpg,Projet scout (SGDF) : une action de solidarité internationale au Népal
82,82,113,https://www.kisskissbankbank.com/en/users/marie-rousseau--3,04/13/2019,"€7,754",fr,200.0,5.0,50.0,115.0,2.0,7.0,119.0,https://www.kisskissbankbank.com/en/projects/ouverture-d-un-restaurant-reunionnais-a-bois-jerome-saint-ouen,"Plus qu'un repas, une évasion !",Successful,,"Out of €6,500",jpg,Ouverture d'un restaurant réunionnais à Bois-Jérôme Saint-Ouen
83,83,131,https://www.kisskissbankbank.com/en/users/l-ecole-saint-henri-houthem,04/13/2019,"€10,435",fr,250.0,5.0,96.0,158.0,5.0,6.0,209.0,https://www.kisskissbankbank.com/en/projects/l-ecole-saint-henri-houthem-en-photovoltaique,"""Les enfants se préoccupent de la planète""",Successful,,"Out of €5,000",png,L'école Saint-Henri Houthem en photovoltaïque
84,84,60,https://www.kisskissbankbank.com/en/users/le-clos-des-monniers,04/13/2019,"€15,095",fr,1600.0,10.0,20.0,61.0,14.0,14.0,101.0,https://www.kisskissbankbank.com/en/projects/le-clos-des-monniers,"Participez à notre folle aventure : la création d'un lieu d'accueil, d'hébergement, de vacances et d'échanges culturels.",Successful,,"Out of €15,000",jpg,Le Clos des Monniers
85,85,192,https://www.kisskissbankbank.com/en/users/yapunto,04/13/2019,"€5,212",fr,1500.0,10.0,39.0,198.0,3.0,11.0,109.0,https://www.kisskissbankbank.com/en/projects/yapunto-1er-album--2,"Soutenez le 1er Album de YAPUNTO ! 
Un nouvel élan dans le paysage de la musique afro-colombienne ! ",Successful,,"Out of €4,800",jpg,YAPUNTO ! 1er ALBUM
86,86,160,https://www.kisskissbankbank.com/en/users/team-wez,04/13/2019,"€5,120",fr,200.0,1.0,92.0,163.0,12.0,6.0,153.0,https://www.kisskissbankbank.com/en/projects/un-fauteuil-pour-la-team-wez,"Soutenez-nous en finançant une partie du fauteuil qui améliorera notre pratique du triathlon handi-valide, et devenez Team Wezer !",Successful,,"Out of €3,351",jpeg,Un fauteuil pour la Team Wez
87,87,128,https://www.kisskissbankbank.com/en/users/clarisse-merlet,04/13/2019,"€10,160",fr,1000.0,10.0,33.0,129.0,3.0,7.0,102.0,https://www.kisskissbankbank.com/en/projects/fabbrick--2,"Soutenez FabBRICK, pour transformer nos déchets textiles en matériau de construction!",Successful,,"Out of €10,000",JPG,FabBRICK
88,88,84,https://www.kisskissbankbank.com/en/users/gbsconcept-mua-coiffurestudio,04/13/2019,"€4,710",fr,650.0,5.0,37.0,89.0,1.0,22.0,118.0,https://www.kisskissbankbank.com/en/projects/soutenez-gbsconcept,"Avançons vers le FUTUR !
Soutenez la création de votre salon de coiffure privé FLORENCE GISORS",Successful,,"Out of €4,000",jpg,Soutenez GBSconcept
89,89,76,https://www.kisskissbankbank.com/en/users/co--28,04/13/2019,"€4,910",fr,400.0,5.0,56.0,80.0,6.0,8.0,140.0,https://www.kisskissbankbank.com/en/projects/les-folies-glacees-artisan-glacier-ambulant,"Laissez-vous tenter par ""Les Folies Glacées""... et soutenez l'installation d'un artisan glacier ambulant!",Successful,,"Out of €3,500",jpg,Les Folies Glacées - Artisan glacier ambulant!
0,0,118,https://www.kisskissbankbank.com/en/users/kifsa-entreprise,05/15/2020,"€5,576",fr,100.0,10.0,34.0,129.0,3.0,4.0,112.0,https://www.kisskissbankbank.com/en/projects/kifsa-pour-une-nouvelle-aventure,"Kifsa, ce n’est pas seulement le partage, c’est aussi la solidarité !
",Successful,"Indie,French manufacturing","Out of €5,000",jpg,Kifsa pour une nouvelle aventure
1,1,444,https://www.kisskissbankbank.com/en/users/solene-job,05/15/2020,"€36,138",fr,550.0,15.0,30.0,446.0,2.0,6.0,181.0,https://www.kisskissbankbank.com/en/projects/urgence-covid-19-pour-les-banques-alimentaires,"Parce que la solidarité ne doit pas fléchir face au virus, parce que la faim n'est pas confinée, nous avons besoin de vous !",Successful,"Zero waste,Locavore,International solidarity","Out of €20,000",jpg,Urgence COVID-19 pour les Banques Alimentaires
2,2,132,https://www.kisskissbankbank.com/en/users/jean-pierre-rocipon,05/15/2020,"€7,800",fr,700.0,15.0,10.0,133.0,2.0,7.0,156.0,https://www.kisskissbankbank.com/en/projects/aidez-moi-a-creer-ma-ferme-avicole-bio-en-commercialisation-circuit-court,Pour un élevage avicole bio à taille humaine et du lien social,Successful,Organic,"Out of €5,000",jpg,Création d'une ferme avicole bio et la vente en circuit court
3,3,160,https://www.kisskissbankbank.com/en/users/anna-kz,05/15/2020,"€6,818",en,15000.0,5.0,22.0,161.0,2.0,18.0,114.0,https://www.kisskissbankbank.com/en/projects/kermesz-a-l-est-rds-202-new-album,Support a musical bomb to joyfully live the coming revolutions,Successful,"Animal Welfare,Indie","Out of €6,000",gif,KermesZ à l'Est / RDS-202 / New Album
4,4,27,https://www.kisskissbankbank.com/en/users/arnaud-anson,05/15/2020,"€5,200",fr,500.0,20.0,9.0,30.0,0.0,6.0,104.0,https://www.kisskissbankbank.com/en/projects/le-marais,Des paniers de légumes en soutenant un projet d'éco-culture !,Successful,"Organic,Biodiversity,Local Development","Out of €5,000",png,Le Marais
5,5,57,https://www.kisskissbankbank.com/en/users/lisa-tz,05/15/2020,"€3,060",fr,140.0,5.0,12.0,72.0,0.0,5.0,102.0,https://www.kisskissbankbank.com/en/projects/lisa-financement-ep,Entrez dans le monde de LISA !,Successful,Indie,"Out of €3,000",jpg,EP LISA
6,6,52,https://www.kisskissbankbank.com/en/users/anuschb,05/15/2020,"€5,602",fr,400.0,10.0,2.0,56.0,2.0,53.0,280.0,https://www.kisskissbankbank.com/en/projects/soutien-artistique-belgique,Soutien artistique Belge aux Organisations de première ligne,Successful,"Health and Handicap,International solidarity,Indie","Out of €2,000",jpg,Soutien artistique Belgique
7,7,71,https://www.kisskissbankbank.com/en/users/annelys-de-vet,05/15/2020,"€7,520",en,1000.0,10.0,12.0,75.0,0.0,7.0,100.0,https://www.kisskissbankbank.com/en/projects/support-thought-provoking-design-platform-palestine,"Empower the social, political and emancipatory impact through enhancing a unique learning platform by Disarming Design from Palestine",Successful,"Local Development,Indie,Education","Out of €7,500",jpg,Support thought provoking design platform in Palestine
8,8,60,https://www.kisskissbankbank.com/en/users/anakamusic,05/14/2020,"€5,390",hr,1000.0,10.0,21.0,67.0,0.0,6.0,108.0,https://www.kisskissbankbank.com/en/projects/ana-ka-fat-bottomed-girls-queen-cover,Soutenez le projet sur KissKissBankBank !,Successful,Indie,"Out of €5,000",jpg,Ana Ka - Fat Bottomed Girls (Queen Cover)
9,9,106,https://www.kisskissbankbank.com/en/users/engue-vic-sailing,01/13/2021,"€10,999",en,1000.0,10.0,18.0,109.0,4.0,6.0,110.0,https://www.kisskissbankbank.com/en/projects/transat-jacques-vabre-2021-pourquoi-pas-nous,"A DREAM, TWO FRIENDS ... AND YOU - Challenge the ocean at our side by helping us reach the starting line!",Successful,,"Out of €10,000",jpg,Transat Jacques Vabre 2021 - Why it wouldn't be us? ?
10,10,83,https://www.kisskissbankbank.com/en/users/adelie-martin-wagner,01/13/2021,"€4,540",fr,50.0,6.0,11.0,87.0,0.0,4.0,114.0,https://www.kisskissbankbank.com/en/projects/pisciculture-normand-truites-produits-locaux-de-qualite-en-circuit-court,"Des  truites  normand ... normandes ... Normandie !
Un circuit court à renforcer !
Des produits transformés de façon artisanale !",Successful,Local Development,"Out of €4,000",jpeg,"Pisciculture Normand' Truites : produits locaux, de qualité, en circuit court"
11,11,312,https://www.kisskissbankbank.com/en/users/steven-monteau-4313f0b8-843f-4aed-a539-4bbca784d2cb,01/13/2021,"€14,400",no,1000.0,3.0,41.0,372.0,6.0,18.0,180.0,https://www.kisskissbankbank.com/en/projects/levolcan,Soutenez le projet sur KissKissBankBank !,Successful,"Local Development,Indie","Out of €8,000",png,Le Volcan needs you !
12,12,42,https://www.kisskissbankbank.com/en/users/valerie-lucas-399ca103-b417-455e-aa2f-a510af01e378,01/12/2021,"€4,225",fr,400.0,10.0,16.0,46.0,1.0,8.0,106.0,https://www.kisskissbankbank.com/en/projects/table-boulangerie-engagee,Participez à la naissance de Cassava à la Réunion! Le mariage d'une boulangerie artisanale au levain et d'une table éco-responsable,Successful,"Organic,Locavore,Local Development","Out of €4,000",png,"Cassava, table & boulangerie artisanale engagée"
13,13,175,https://www.kisskissbankbank.com/en/users/jean-patrick-capdevielle,01/12/2021,"€20,880",fr,500.0,10.0,71.0,190.0,6.0,4.0,104.0,https://www.kisskissbankbank.com/en/projects/ibiza-horse-valley,"Sauvons ensemble ""Ibiza Horse Valley"", le sanctuaire des chevaux libres",Successful,Animal Welfare,"Out of €20,000",png,IBIZA HORSE VALLEY
14,14,211,https://www.kisskissbankbank.com/en/users/vincent-bidal,01/12/2021,"€10,750",hr,500.0,10.0,53.0,222.0,0.0,7.0,108.0,https://www.kisskissbankbank.com/en/projects/ob2,Soutenez le projet sur KissKissBankBank !,Successful,Indie,"Out of €10,000",jpg,ENREGISTREMENT DE L'ALBUM OB2 GREGORY OTT ET VINCENT BIDAL
15,15,95,https://www.kisskissbankbank.com/en/users/emmanuel-olsson,01/12/2021,"€3,595",fr,1000.0,10.0,22.0,98.0,4.0,7.0,120.0,https://www.kisskissbankbank.com/en/projects/playschool-l-album-la-garderie,"Collectif d’artistes, Playschool a besoin de vous pour financer la sortie de l'album ""La garderie"" et produire un beau clip.",Successful,Indie,"Out of €3,000",jpg,Playschool l'album : LA GARDERIE
16,16,312,https://www.kisskissbankbank.com/en/users/yoan-villars,01/12/2021,876 pre-orders,fr,225.0,14.0,41.0,325.0,10.0,12.0,876.0,https://www.kisskissbankbank.com/en/projects/sick16,"164 pages, 2 couvertures et 0 publicité !",Successful,"French manufacturing,Independent media",Out of 100,gif,S!CK soutient l'indépendance avec le double-numéro Gremlins
