,Unnamed: 0,pro_link,title,status,percentage_fund,funded,target,end_date,backers,subcategory,thumbnail_type,number_rewards,min_price,max_price,num_news,num_comments,num_contributions,creater_link,language,short_des
47,47,https://www.kisskissbankbank.com/en/projects/projet-solidaire-compagnon-au-bresil,Projet solidaire compagnon au Brésil,Successful,103,"€2,068","Out of €2,000",04/22/2019,31,,jpg,1,2.0,2.0,0,12,31,https://www.kisskissbankbank.com/en/users/camille-chabran,fr,L'aboutissement d'un projet : les compacabanas ont besoin de vous !  
48,48,https://www.kisskissbankbank.com/en/projects/championnat-de-france-universitaire-de-beach-volley-saint-paul-la-reunion,"Championnat de France Universitaire de Beach volley, Saint-paul La Réunion",Successful,100,"€2,000","Out of €2,000",04/22/2019,53,,jpg,2,10.0,30.0,0,13,55,https://www.kisskissbankbank.com/en/users/clara-le-duff,fr,"Qualifiés aux Championnats de France Universitaire de Beach-volley, 6 étudiants Caennais pourront-ils aller sur le sable de la Réunion ?"
49,49,https://www.kisskissbankbank.com/en/projects/stage-de-fin-d-etudes-avec-bolivia-digna,Stage de fin d’études avec Bolivia Digna,Successful,102,"€1,306","Out of €1,275",04/21/2019,19,,jpg,10,1.0,500.0,0,2,20,https://www.kisskissbankbank.com/en/users/benjamin-braghini,fr,Un coup de pousse pour réaliser mon stage avec Bolivia Digna et promouvoir mon travail photo !
50,50,https://www.kisskissbankbank.com/en/projects/projet-compagnon-action-de-solidarite-en-mongolie,Projet Compagnon - Action de Solidarité en Mongolie,Successful,148,"€2,404","Out of €1,620",04/20/2019,26,,jpg,4,1.0,100.0,1,11,27,https://www.kisskissbankbank.com/en/users/chloe-jacques--2,fr,La ComFréRy au service en Mongolie !
51,51,https://www.kisskissbankbank.com/en/projects/gigi-la-petite-crevette,Gigi la petite crevette,Successful,120,€480,Out of €400,04/20/2019,28,,png,7,5.0,1000.0,0,14,28,https://www.kisskissbankbank.com/en/users/felix-dinahet,fr,Aidez à rendre ce projet vivant !
52,52,https://www.kisskissbankbank.com/en/projects/evasio-album,Evasio - Album,Successful,116,"€1,156","Out of €1,000",04/20/2019,16,,JPG,8,5.0,60.0,0,8,17,https://www.kisskissbankbank.com/en/users/jeremie-de-witte,fr,Aidez-moi à réaliser mon premier album: Evasio!
53,53,https://www.kisskissbankbank.com/en/projects/financement-du-clip-the-island-de-space-in-bloom,"Financement du Clip ""The Island"" de Space in Bloom",Successful,107,"€1,071","Out of €1,000",04/19/2019,22,,jpg,3,5.0,20.0,0,9,23,https://www.kisskissbankbank.com/en/users/tim-robin,hr,Soutenez le projet sur KissKissBankBank !
54,54,https://www.kisskissbankbank.com/en/projects/premiere-edition-vinyle-de-china-man-vs-chinagirl-de-benjamin-schoos,Première édition vinyle de China Man vs Chinagirl de Benjamin Schoos,Successful,100,€650,Out of €650,04/19/2019,13,,jpg,12,5.0,200.0,0,2,13,https://www.kisskissbankbank.com/en/users/freaksville-records,fr,Soutenez la première édition en 33 tours vinyle de China Man vs Chinagirl ! 
55,55,https://www.kisskissbankbank.com/en/projects/zygomatiques-livre-pour-rire,"Zygomatiques, livre pour rire",Successful,121,"€1,820","Out of €1,500",04/19/2019,45,,jpg,10,5.0,500.0,5,15,46,https://www.kisskissbankbank.com/en/users/la-lucarne-des-ecrivains,fr,"Participez à l'édition de ZYGOMATIQUES, un livre qui vous mettra de bonne humeur !
"
56,56,https://www.kisskissbankbank.com/en/projects/lovebot-court-metrage,Lovebot - Court métrage,Successful,207,€310,Out of €150,04/19/2019,13,,png,2,5.0,10.0,0,0,13,https://www.kisskissbankbank.com/en/users/maxime-braun,fr,Soutenez un court métrage étudiant de science fiction ! On vise les 250€ !
57,57,https://www.kisskissbankbank.com/en/projects/shi,Shi,Successful,106,"€2,120","Out of €2,000",04/19/2019,28,,jpg,5,1.0,250.0,1,8,28,https://www.kisskissbankbank.com/en/users/thibaut-betemps,fr,Soutenez mon projet d'exposition photographique sur le thème des yokais.
58,58,https://www.kisskissbankbank.com/en/projects/tunisie-printemps-arabes-printemps-des-femmes-et-apres,"Tunisie: Printemps arabes, printemps des femmes. Et après ?",Successful,107,€537,Out of €500,04/19/2019,25,,png,3,2.0,10.0,0,9,27,https://www.kisskissbankbank.com/en/users/fany-bombaerts,fr,Soutenez le projet sur KissKissBankBank !
59,59,https://www.kisskissbankbank.com/en/projects/mon-atelier--2,Mon atelier,Successful,103,€620,Out of €600,04/18/2019,7,,png,7,5.0,100.0,0,3,7,https://www.kisskissbankbank.com/en/users/isabelle-thibault-2,fr,Soutenez l achat de mon futur atelier 
60,60,https://www.kisskissbankbank.com/en/projects/projet-solidaire-au-cameroun-juillet-2019,Projet Solidaire au Cameroun Juillet 2019,Successful,115,"€1,145","Out of €1,000",04/18/2019,12,,jpg,8,5.0,300.0,0,4,12,https://www.kisskissbankbank.com/en/users/marine-girard-2,fr,"1 pour tous, tous pour 1 "
61,61,https://www.kisskissbankbank.com/en/projects/aywoule--2,Aywoule,Successful,105,"€2,620","Out of €2,500",04/18/2019,17,,jpeg,5,10.0,150.0,0,14,23,https://www.kisskissbankbank.com/en/users/aywoule,fr,"Participez à la création d’une maison d’hôtes pour accueillir des touristes à Ziginchor, point de départ de la découverte de la Casamance..."
62,62,https://www.kisskissbankbank.com/en/projects/red-events-sonorisation-de-vos-soirees,Red Events : Sonorisation de vos soirées !,Successful,101,"€1,011","Out of €1,000",04/17/2019,25,,jpg,5,7.0,200.0,0,7,26,https://www.kisskissbankbank.com/en/users/emile-dorp,en,"Red Events, your music partners !"
63,63,https://www.kisskissbankbank.com/en/projects/tournoi-international-u18-marcq-handball--2,Tournoi International U18 - Marcq Handball,Successful,102,"€1,020","Out of €1,000",04/17/2019,22,,jpg,6,10.0,300.0,0,4,27,https://www.kisskissbankbank.com/en/users/marcq-handball,en,Soutenez le tournoi international U18 Marcq handball !
64,64,https://www.kisskissbankbank.com/en/projects/le-temps-d-une-chanson-avec-les-marie-claire,Le temps d'une chanson avec Les Marie-Claire,Successful,102,€870,Out of €850,04/16/2019,20,,jpg,10,5.0,500.0,2,5,25,https://www.kisskissbankbank.com/en/users/les-marie-claire,fr,"Un court-métrage, le temps d'une chanson, écrit par Frédéric DUBOIS avec le collectif artistique ""Les Marie-Claire""."
65,65,https://www.kisskissbankbank.com/en/projects/projet-de-volontariat-a-assaka-maroc,"Volunteer project in Assaka, Morocco",Successful,100,"€1,282","Out of €1,280",04/16/2019,13,,jpg,1,1.0,1.0,0,4,18,https://www.kisskissbankbank.com/en/users/thibaut-vantrois,en,"Construction of irrigation channels, water basins and an educational center"
66,66,https://www.kisskissbankbank.com/en/projects/la-symphonie-des-arbres--2,La Symphonie des arbres,Successful,109,"€2,185","Out of €2,000",04/16/2019,44,,jpg,6,10.0,100.0,1,16,46,https://www.kisskissbankbank.com/en/users/emilie-trasente,fr,"Nous avons besoin de votre aide pour terminer la création de ""La symphonie des arbres"" de Marion Servole mis en scène par Emilie Trasente."
67,67,https://www.kisskissbankbank.com/en/projects/aide-ouverture-atelier-coutellerie-d-art,Aide ouverture atelier coutellerie d'art,Successful,118,"€1,410","Out of €1,192",04/15/2019,10,,png,5,10.0,150.0,5,5,11,https://www.kisskissbankbank.com/en/users/thomas77,fr,"Soutenez la création de mon atelier de coutellerie d'art et mon lancement

Préservons ensemble l'artisanat d'art, notre patrimoine commun"
68,68,https://www.kisskissbankbank.com/en/projects/de-l-electricite-pour-les-orphelins-malgaches,De l’électricité pour les Orphelins Malgaches !,Successful,102,"€1,631","Out of €1,600",04/15/2019,17,,png,6,10.0,100.0,0,1,18,https://www.kisskissbankbank.com/en/users/emission-madagascar,fr,Soutenez le projet de l'association EMission Madagascar pour améliorer le quotidien d’orphelins malgaches.
69,69,https://www.kisskissbankbank.com/en/projects/exposition-paris-in-visible-regards-et-rencontres,Exposition Paris [In]visible: Regards et Rencontres,Successful,101,"€1,010","Out of €1,000",04/15/2019,18,,jpg,6,1.0,50.0,0,4,19,https://www.kisskissbankbank.com/en/users/prisme-urbain--2,fr,Paris [In]visible: Regards et Rencontres est la première exposition de l'association Prisme Urbain.
70,70,https://www.kisskissbankbank.com/en/projects/laminae,Laminae,Successful,104,€730,Out of €700,04/15/2019,25,,jpg,8,1.0,350.0,0,13,25,https://www.kisskissbankbank.com/en/users/laminae,fr,"Aidez moi à avoir la chance de donner vie à mon monde !

Je ne souhaite que ""1€ symbolique"", avoir de la reconnaissance de votre part
"
71,71,https://www.kisskissbankbank.com/en/projects/l-opiniatre,L'Opiniâtre,Successful,102,€660,Out of €650,04/15/2019,25,,png,5,10.0,100.0,0,5,27,https://www.kisskissbankbank.com/en/users/mathilde-simon--2,fr,Une expérience artistique qui tend à montrer la ténacité de l'être humain face à des valeurs qui lui sont chères. Nous avons besoin de vous.
72,72,https://www.kisskissbankbank.com/en/projects/offrez-une-sortie-scolaire-a-des-enfants-colombiens,Offrez une sortie scolaire à des enfants Colombiens,Successful,100,€200,Out of €200,04/14/2019,11,,jpeg,1,10.0,10.0,3,0,11,https://www.kisskissbankbank.com/en/users/robin-dohin,ca,Aidez les enfants de la Quebrada del Platanos à aller à Santa Marta pour visiter le Musée d'Or (Museo del Oro Tairona)
73,73,https://www.kisskissbankbank.com/en/projects/les-camisards-et-les-cevennes-par-le-theatre,Les camisards et les Cévennes par le théâtre,Successful,115,"€2,530","Out of €2,200",04/14/2019,67,,jpg,7,5.0,250.0,5,23,68,https://www.kisskissbankbank.com/en/users/maelle-dupont,fr,Soutenez notre première tournée cévenole !
74,74,https://www.kisskissbankbank.com/en/projects/les-compas-d-abord-au-vietnam,Les Compas d'Abord au Vietnam,Successful,107,€535,Out of €500,04/14/2019,22,,jpg,4,5.0,100.0,0,11,23,https://www.kisskissbankbank.com/en/users/ambre-petitpierre,fr,"Aidez nous à financer notre projet d'animation dans un orphelinat au Vietnam.
Un petit pas pour vous, peut faire la différence pour nous !"
75,75,https://www.kisskissbankbank.com/en/projects/van-den-bear-second-ep,van den Bear second EP,Successful,192,"€1,915","Out of €1,000",04/14/2019,29,,jpg,6,5.0,1000.0,0,2,32,https://www.kisskissbankbank.com/en/users/van-den-bear,en,Help us finance our second EP (5 tracks)
76,76,https://www.kisskissbankbank.com/en/projects/bande-demo-court-metrage,Bande Démo court métrage,Successful,100,€500,Out of €500,04/14/2019,7,,jpg,7,5.0,200.0,0,1,7,https://www.kisskissbankbank.com/en/users/louis-tran-tan-ba,fr,"1 scénario, 14 histoires différentes les unes des autres : Bande Démo!"
77,77,https://www.kisskissbankbank.com/en/projects/fanzine-lyon-espece-de-gonard,Fanzine Lyon - Espèce de Gonard !,Successful,122,€426,Out of €350,04/14/2019,36,,jpg,6,2.0,60.0,0,3,36,https://www.kisskissbankbank.com/en/users/melanie-cattelin,fr,Aidez nous à promouvoir les artistes lyonnais underground trop peu connus du grand public !
78,78,https://www.kisskissbankbank.com/en/projects/l-ascenseur-au-printemps-du-rire-a-toulouse-et-au-festival-off-d-avignon,L'ascenseur au Printemps du rire à Toulouse et au Festival Off d'Avignon,Successful,100,"€2,800","Out of €2,800",04/14/2019,52,,jpg,6,10.0,950.0,7,8,55,https://www.kisskissbankbank.com/en/users/la-compagnie-du-petit-matin,fr,"Aidez-nous à montrer une autre facette de La Cie du petit matin, avec la création de cette comédie."
79,79,https://www.kisskissbankbank.com/en/projects/t_ransmission,T_ransmission,Successful,155,"€1,082",Out of €700,04/14/2019,25,,png,4,5.0,50.0,0,7,26,https://www.kisskissbankbank.com/en/users/compagnie-octopods,fr,Soutenez la jeune création toulousaine en participant au projet T_ransmission !
80,80,https://www.kisskissbankbank.com/en/projects/olivier-de-serres-le-spectacle-villeneuvois,Olivier de SERRES Le Spectacle Villeneuvois,Successful,101,"€2,525","Out of €2,500",04/14/2019,49,,JPG,5,10.0,200.0,2,18,53,https://www.kisskissbankbank.com/en/users/centre-socioculturel,fr,"Soutenez notre création théâtrale collective évoquant l'oeuvre du célèbre agronome  « Olivier de SERRES » né à Villeneuve de Berg
"
81,81,https://www.kisskissbankbank.com/en/projects/destination-benin,Destination Bénin !,Successful,116,"€1,160","Out of €1,000",04/13/2019,21,,jpg,5,10.0,100.0,0,10,25,https://www.kisskissbankbank.com/en/users/mathilde-rigaut,fr,"Une équipe, un partenaire, un projet !"
82,82,https://www.kisskissbankbank.com/en/projects/stage-marionette,STAGE MARIONETTE,Successful,100,€300,Out of €300,04/13/2019,5,,jpg,0,-1.0,-1.0,0,2,5,https://www.kisskissbankbank.com/en/users/charles-leckler,fr,Un coup de pouce = une place gratuite pour mon DET 
83,83,https://www.kisskissbankbank.com/en/projects/20-ans-du-studio-lavache-au-bikini,20 ans du Studio LaVache au Bikini !,Successful,108,"€1,618","Out of €1,500",04/13/2019,33,,jpg,7,9.0,200.0,0,8,41,https://www.kisskissbankbank.com/en/users/studio-d-enregistrement-ecole-lavache,fr,"Quittez vos alpages, suivez le troupeau ! Et rdv au Bikini le 14 avril !"
84,84,https://www.kisskissbankbank.com/en/projects/mlle-swann-premier-ep--2,Mlle Swann - Premier EP !,Successful,101,"€1,511","Out of €1,500",04/13/2019,37,,jpg,5,10.0,500.0,0,15,40,https://www.kisskissbankbank.com/en/users/anne-sophie-pean-2,fr,Soutenez le premier EP de Mlle Swann !
85,85,https://www.kisskissbankbank.com/en/projects/paul-the-love-album,"PAUL - THE ""LOVE"" ALBUM",Successful,113,"€2,260","Out of €2,000",04/11/2019,67,,jpg,12,5.0,1000.0,0,17,68,https://www.kisskissbankbank.com/en/users/paul-barbieri,fr,"The ""LOVE album"" de PAUL, c'est pour cette année! Soutenez sa création! 
"
86,86,https://www.kisskissbankbank.com/en/projects/les-boucles-d-oreille-d-iris,Les boucles d'oreille d'Iris,Successful,100,"€1,305","Out of €1,300",04/11/2019,11,,jpg,5,5.0,45.0,0,3,13,https://www.kisskissbankbank.com/en/users/patrick-flouriot--2,fr,Soutenez le projet sur KissKissBankBank !
87,87,https://www.kisskissbankbank.com/en/projects/st-art-decouvrez-un-musee-a-ciel-ouvert,ST'ART - Découvrez un musée à ciel ouvert,Successful,101,"€2,016","Out of €2,000",04/11/2019,65,,png,5,8.0,100.0,3,14,65,https://www.kisskissbankbank.com/en/users/st-art--2,fr,"ST’ART localise les STREET ART à proximité de vous. 
Cette application permettra de revisiter votre ville sous un angle nouveau."
88,88,https://www.kisskissbankbank.com/en/projects/le-winner,Le Winner,Successful,112,"€1,675","Out of €1,500",04/11/2019,16,,jpg,6,5.0,100.0,0,3,19,https://www.kisskissbankbank.com/en/users/alienor-duplessis,en,A quirky comedy short film directed by Aliénor Duplessis and starring Kim Giani. 
89,89,https://www.kisskissbankbank.com/en/projects/invictus-project-verene-fay-5tet,Invictus Project / Vérène Fay 5tet,Successful,115,"€2,070","Out of €1,800",04/11/2019,60,,jpg,6,10.0,995.0,3,12,62,https://www.kisskissbankbank.com/en/users/invictus-project,fr,Soutenez la sortie d'album de Vérène Fay 5tet 
0,0,https://www.kisskissbankbank.com/en/projects/l-artefact-salon-grandit-et-devient-un-site-marchand-pour-les-artisans-locaux,"Création d'un site marchand, spécialisé dans l'artisanat local : L'Artefact.",Successful,100,"€3,515","Out of €3,500",01/16/2021,16,"Local Development,Recycling,French manufacturing",jpg,7,10.0,1000.0,7,17,20,https://www.kisskissbankbank.com/en/users/carine-marcoux-zenner,fr,"Soyez précurseurs dans la création d'une plateforme de vente dédiée à l'artisanat local et à ses artisans, devenez mécènes de L'Artefact !"
1,1,https://www.kisskissbankbank.com/en/projects/wilma,Wilma,Successful,189,283 pre-orders,Out of 150,01/15/2021,153,Feminism,gif,7,10.0,170.0,1,31,155,https://www.kisskissbankbank.com/en/users/celine-champonnet,en,We BELIEVE IN WOMEN CYCLING
2,2,https://www.kisskissbankbank.com/en/projects/aidez-a-la-creation-de-balinisez-vous,Balinisez-vous! Collecte pour la Création 2021,Successful,111,"€3,900","Out of €3,500",01/16/2021,89,Indie,jpg,14,10.0,1000.0,2,19,91,https://www.kisskissbankbank.com/en/users/joannabelloni,fr,Un spectacle de masques balinais...Topèng!  Aidez à la création d'un voyage théâtral qui frappe à votre porte...
3,3,https://www.kisskissbankbank.com/en/projects/camille-rock-le-chant-des-crevettes-premier-album,"Camille Rock, Le Chant des Crevettes, premier album",Successful,120,"€3,596","Out of €3,000",01/15/2021,86,"Feminism,Indie",JPG,8,5.0,1000.0,1,22,88,https://www.kisskissbankbank.com/en/users/caracorocky,fr,"Participez à la réalisation du 1er album de Camille ROCK, Le Chant des Crevettes."
4,4,https://www.kisskissbankbank.com/en/projects/belmondo-quintet-brotherhood,Belmondo Quintet : Brotherhood,Successful,125,"€8,110","Out of €6,500",01/15/2021,206,"Indie,French manufacturing",png,22,10.0,6500.0,0,55,219,https://www.kisskissbankbank.com/en/users/jazz-people,fr,Soutenez le nouvel album des frères Belmondo sur KissKissBankBank !
5,5,https://www.kisskissbankbank.com/en/projects/restaurant-inclusif-a-l-essentiel,Restaurant inclusif - A l'Essentiel,Successful,101,"€9,630","Out of €9,500",01/15/2021,81,"Locavore,Health and Handicap,Local Development",jpg,4,10.0,100.0,1,12,81,https://www.kisskissbankbank.com/en/users/louis-merlier-b67ae42a-189e-4584-94fb-93acbfeb4ab3,fr,"Soutenez la création d'un restaurant solidaire, pour l'inclusion des travailleurs en situation de handicap !"
6,6,https://www.kisskissbankbank.com/en/projects/in-vivo,IN VIVO : TOUS LES VISAGES D'ERASME,Successful,107,214 pre-orders,Out of 200,01/15/2021,192,"Health and Handicap,Indie",jpg,7,10.0,300.0,12,36,202,https://www.kisskissbankbank.com/en/users/majdeline-mokhbir,fr,Vos applaudissements dans un livre
